;tweetid;inaccurate_or_misleadning;stance;senti;hate
1713;1447275284667981826;1;Anti-vaccine;positive;neither
1714;1461028579526029322;1;Anti-vaccine;negative;neither
1715;1495741013813510151;1;Anti-vaccine;neutral;neither
1716;1453374266829795338;0;Pro-vaccine;neutral;hate_speech
1717;1475823849677668359;0;Pro-vaccine;positive;neither
1718;1470604607017701379;1;Anti-vaccine;positive;neither
1719;1462147917813329921;0;Anti-vaccine;positive;neither
1720;1496386076642009092;1;Anti-vaccine;neutral;offensive_language
1721;1490511379366883330;1;Anti-vaccine;neutral;offensive_language
1722;1481408966827544577;1;Anti-vaccine;neutral;neither
1723;1486629505556877319;0;Pro-vaccine;negative;neither
1724;1452936223954198528;0;Anti-vaccine;negative;neither
1725;1506389154405535747;0;Pro-vaccine;positive;neither
1726;1449985024644816898;1;Anti-vaccine;neutral;neither
1727;1457710831995555845;0;Pro-vaccine;negative;neither
1728;1480092140088614913;0;Unsure about the vaccine;positive;neither
1729;1493507598351417345;0;Anti-vaccine;neutral;neither
1730;1439871336395026433;0;Pro-vaccine;negative;neither
1731;1463171819205271557;1;Anti-vaccine;negative;neither
1732;1477115477176500233;0;Anti-vaccine;positive;neither
1733;1506278604128325632;1;Anti-vaccine;negative;hate_speech
1734;1439031113049985024;0;Anti-vaccine;positive;offensive_language
1735;1494670689374285829;1;Pro-vaccine;positive;neither
1736;1461379811079774209;1;Anti-vaccine;neutral;neither
1737;1439340031718699019;0;Pro-vaccine;negative;neither
1738;1446118403203239942;0;Pro-vaccine;positive;neither
1739;1463490113720229890;1;Anti-vaccine;neutral;neither
1740;1452490607897858052;0;Anti-vaccine;negative;neither
1741;1440552183565484037;1;Anti-vaccine;neutral;offensive_language
1742;1487502536038825987;0;Pro-vaccine;negative;neither
1743;1468797544113352704;0;Pro-vaccine;neutral;neither
1744;1435957476449558529;1;Anti-vaccine;negative;offensive_language
1745;1499493126171410432;0;Pro-vaccine;neutral;neither
1746;1443116142357266432;0;Unsure about the vaccine;neutral;neither
1747;1440268089170354177;1;Anti-vaccine;neutral;neither
1748;1436180085443280900;1;Anti-vaccine;neutral;neither
1749;1491557921720881158;0;Unsure about the vaccine;negative;offensive_language
1750;1435759462724214784;0;Pro-vaccine;negative;neither
1751;1498927014891646978;0;Pro-vaccine;positive;neither
1752;1504287961273159680;1;Anti-vaccine;positive;neither
1753;1478254824160325633;0;Pro-vaccine;negative;neither
1754;1488997836784123910;1;Anti-vaccine;neutral;offensive_language
1755;1506881897406017540;1;Anti-vaccine;negative;offensive_language
1756;1486526097344794636;0;Pro-vaccine;positive;neither
1757;1457305190051106823;0;Anti-vaccine;neutral;neither
1758;1493635951050035210;1;Anti-vaccine;neutral;offensive_language
1759;1448564313371947011;0;Pro-vaccine;positive;neither
1760;1487427358369861632;0;Pro-vaccine;positive;neither
1761;1490313462614204422;1;Anti-vaccine;positive;neither
1762;1482090127224672259;0;Pro-vaccine;neutral;neither
1763;1501450425530257408;1;Anti-vaccine;neutral;neither
1764;1494991214520815616;0;Unsure about the vaccine;positive;neither
1765;1487989364731052033;0;Unsure about the vaccine;neutral;neither
1766;1483156166297464835;0;Pro-vaccine;negative;neither
1767;1445921675078352897;1;Anti-vaccine;negative;neither
1768;1506013552548614147;1;Anti-vaccine;positive;neither
1769;1442287358926229504;0;Pro-vaccine;negative;offensive_language
1770;1495521643690606599;1;Anti-vaccine;positive;neither
1771;1494478612015288323;0;Pro-vaccine;positive;neither
1772;1436351842049425409;1;Pro-vaccine;negative;offensive_language
1773;1447780150863556609;0;Pro-vaccine;positive;offensive_language
1774;1497471815526068226;1;Anti-vaccine;negative;neither
1775;1501987540294905865;0;Pro-vaccine;positive;neither
1776;1459471653864357890;0;Anti-vaccine;neutral;neither
1777;1467512119419543552;0;Pro-vaccine;neutral;neither
1778;1495820722706522113;0;Pro-vaccine;neutral;neither
1779;1503457723345739781;0;Unsure about the vaccine;positive;neither
1780;1503071800560865282;1;Anti-vaccine;positive;neither
1781;1463270924602462213;0;Anti-vaccine;positive;neither
1782;1479379366832324610;0;Pro-vaccine;neutral;neither
1783;1471812123823153156;0;Pro-vaccine;negative;neither
1784;1494632240554430466;0;Pro-vaccine;negative;neither
1785;1471360262577922049;0;Unsure about the vaccine;positive;neither
1786;1488204142724014080;0;Pro-vaccine;negative;neither
1787;1449654925957402625;1;Anti-vaccine;positive;neither
1788;1474591719366672388;0;Pro-vaccine;positive;neither
1789;1506558855509168130;0;Unsure about the vaccine;positive;neither
1790;1497510283593629700;1;Pro-vaccine;negative;neither
1791;1445827450114482181;1;Anti-vaccine;negative;neither
1792;1486521333643022338;0;Unsure about the vaccine;negative;neither
1793;1464936838716706817;0;Pro-vaccine;neutral;neither
1794;1439337670241513472;1;Pro-vaccine;negative;neither
1795;1445726597743464449;0;Pro-vaccine;negative;neither
1796;1508490201248661504;1;Anti-vaccine;positive;neither
1797;1504764888979230859;0;Pro-vaccine;positive;neither
1798;1464046351281442819;0;Pro-vaccine;positive;neither
1799;1482648449413697536;1;Anti-vaccine;negative;neither
1800;1507094268195782656;0;Pro-vaccine;negative;neither
1801;1445885714831380480;0;Anti-vaccine;negative;offensive_language
1802;1494708260787699717;0;Unsure about the vaccine;negative;neither
1803;1463150332637290502;0;Pro-vaccine;negative;neither
1804;1499100414452584449;0;Pro-vaccine;neutral;offensive_language
1805;1448754891799793668;0;Pro-vaccine;positive;neither
1806;1443448669634662404;0;Unsure about the vaccine;positive;hate_speech
1807;1463515207452573707;0;Pro-vaccine;negative;neither
1808;1473693454010048521;0;Anti-vaccine;neutral;neither
1809;1453498806121766912;0;Pro-vaccine;positive;offensive_language
1810;1436725177233051648;1;Anti-vaccine;negative;neither
1811;1489982394815893509;0;Unsure about the vaccine;negative;neither
1812;1507329691727933449;0;Pro-vaccine;positive;neither
1813;1474852054489186305;1;Anti-vaccine;negative;neither
1814;1441232329662365723;0;Pro-vaccine;positive;offensive_language
1815;1476665536671100932;1;Pro-vaccine;negative;neither
1816;1447875329356353544;0;Anti-vaccine;positive;offensive_language
1817;1471628740417437704;0;Anti-vaccine;neutral;neither
1818;1462523824096923648;0;Anti-vaccine;positive;neither
1819;1507049975032778760;0;Pro-vaccine;positive;neither
1820;1501624586823245824;0;Pro-vaccine;positive;neither
1821;1505454373316427778;1;Anti-vaccine;negative;neither
1822;1462467667051388932;0;Pro-vaccine;positive;neither
1823;1451556378435227656;0;Pro-vaccine;positive;neither
1824;1471750911148109828;0;Pro-vaccine;positive;neither
1825;1502485106723737600;0;Pro-vaccine;positive;neither
1826;1470770994495336452;0;Pro-vaccine;negative;neither
1827;1475521628058619907;1;Anti-vaccine;positive;neither
1828;1505822158936633345;1;Anti-vaccine;neutral;neither
1829;1458578604649066501;0;Pro-vaccine;positive;neither
1830;1492461879150608384;1;Anti-vaccine;positive;neither
1831;1436725177233051648;1;Anti-vaccine;negative;neither
1832;1456407656525090820;1;Anti-vaccine;positive;neither
1833;1452542709529333763;1;Anti-vaccine;positive;neither
1834;1494210516000018432;0;Pro-vaccine;neutral;neither
1835;1460419170835783682;1;Anti-vaccine;positive;neither
1836;1496811239082651649;0;Pro-vaccine;positive;neither
1837;1506632155941720068;0;Pro-vaccine;neutral;neither
1838;1493138814285783044;1;Anti-vaccine;negative;neither
1839;1497362383181729792;0;Pro-vaccine;negative;offensive_language
1840;1455090013130031108;0;Pro-vaccine;neutral;neither
1841;1469488173587836930;0;Anti-vaccine;negative;hate_speech
1842;1486696064141127680;1;Anti-vaccine;negative;offensive_language
1843;1470776871231148032;0;Pro-vaccine;positive;neither
1844;1461872881311358982;1;Anti-vaccine;positive;neither
1845;1439238344685330432;1;Anti-vaccine;positive;neither
1846;1477708259670822915;1;Anti-vaccine;negative;neither
1847;1436797207177539584;1;Anti-vaccine;negative;neither
1848;1478186738396844032;1;Anti-vaccine;negative;neither
1849;1485327239319363586;0;Anti-vaccine;negative;offensive_language
1850;1437020756479729665;1;Anti-vaccine;positive;neither
1851;1500573908205981705;0;Unsure about the vaccine;positive;offensive_language
1852;1440213237711003652;1;Anti-vaccine;negative;neither
1853;1466283759188250625;0;Pro-vaccine;negative;neither
1854;1478824906578083844;0;Pro-vaccine;positive;neither
1855;1459243098572263427;0;Pro-vaccine;negative;neither
1856;1487300780579340289;0;Unsure about the vaccine;neutral;neither
1857;1479026561273712640;1;Anti-vaccine;positive;offensive_language
1858;1452651256212860941;0;Pro-vaccine;neutral;neither
1859;1500184543399084033;0;Pro-vaccine;positive;neither
1860;1439238344685330432;1;Anti-vaccine;positive;neither
1861;1459942645531389954;0;Anti-vaccine;negative;neither
1862;1499652533693915137;1;Anti-vaccine;negative;offensive_language
1863;1486235272903856130;1;Anti-vaccine;negative;offensive_language
1864;1444810898036727810;0;Anti-vaccine;positive;hate_speech
1865;1492129755197427712;1;Unsure about the vaccine;neutral;neither
1866;1497442522980765703;0;Unsure about the vaccine;negative;neither
1867;1461347849522741255;1;Anti-vaccine;negative;neither
1868;1491279330067898370;1;Unsure about the vaccine;neutral;neither
1869;1463855607111368704;1;Anti-vaccine;positive;neither
1870;1442732210650558464;0;Pro-vaccine;positive;offensive_language
1871;1442315650861522946;1;Anti-vaccine;negative;neither
1872;1489828949421142016;0;Pro-vaccine;negative;neither
1873;1440440470753013760;0;Pro-vaccine;positive;neither
1874;1449912015930093570;1;Anti-vaccine;neutral;neither
1875;1453391201751773190;0;Pro-vaccine;positive;hate_speech
1876;1440560330745151495;1;Anti-vaccine;positive;neither
1877;1503682261153378313;0;Pro-vaccine;negative;neither
1878;1471651135542874113;1;Anti-vaccine;negative;offensive_language
1879;1440011070320648199;1;Anti-vaccine;positive;offensive_language
1880;1446794219629252611;0;Pro-vaccine;neutral;neither
1881;1454939082124140544;0;Pro-vaccine;neutral;offensive_language
1882;1489176174077091842;0;Pro-vaccine;negative;neither
1883;1459557986788155407;1;Pro-vaccine;positive;neither
1884;1437814595486470146;1;Unsure about the vaccine;negative;neither
1885;1455490789497245707;1;Pro-vaccine;positive;neither
1886;1462858352992694272;0;Pro-vaccine;negative;neither
1887;1456228293070376964;0;Pro-vaccine;negative;neither
1888;1506124804788678663;0;Anti-vaccine;neutral;offensive_language
1889;1463173648592875543;1;Anti-vaccine;neutral;neither
1890;1446035525886889985;0;Pro-vaccine;neutral;offensive_language
1891;1455427521512628224;0;Unsure about the vaccine;neutral;neither
1892;1489237907323990020;0;Unsure about the vaccine;positive;neither
1893;1484390895818612737;1;Anti-vaccine;positive;neither
1894;1456030668803215365;0;Unsure about the vaccine;negative;offensive_language
1895;1483015032153718784;1;Anti-vaccine;neutral;neither
1896;1481982971699675137;0;Pro-vaccine;positive;neither
1897;1475794889589903365;1;Anti-vaccine;positive;neither
1898;1447946361706528772;0;Pro-vaccine;positive;neither
1899;1463276695683743745;0;Anti-vaccine;positive;offensive_language
1900;1466079260041355265;0;Anti-vaccine;negative;neither
1901;1441838453155500036;0;Unsure about the vaccine;neutral;neither
1902;1447239725849272322;0;Pro-vaccine;negative;neither
1903;1443828682565427200;0;Pro-vaccine;negative;neither
1904;1467484317303681024;0;Unsure about the vaccine;neutral;offensive_language
1905;1447194711572172806;0;Unsure about the vaccine;negative;neither
1906;1503767376977973251;0;Pro-vaccine;neutral;neither
1907;1468602086556413956;0;Pro-vaccine;positive;neither
1908;1444030927781306376;0;Pro-vaccine;positive;offensive_language
1909;1449406995203641347;0;Pro-vaccine;positive;neither
1910;1481782931550982148;0;Anti-vaccine;neutral;neither
1911;1463942242033291307;0;Pro-vaccine;positive;neither
1912;1452269425265160192;1;Anti-vaccine;negative;offensive_language
1913;1478317483098619909;0;Unsure about the vaccine;negative;neither
1914;1488627127377403907;0;Pro-vaccine;positive;neither
1915;1490884826660237315;0;Anti-vaccine;negative;offensive_language
1916;1440829998496026629;0;Pro-vaccine;negative;neither
1917;1459061496776777728;1;Unsure about the vaccine;neutral;neither
1918;1495287587652648964;1;Anti-vaccine;negative;neither
1919;1486844034870034433;0;Pro-vaccine;positive;neither
1920;1471946446257623049;0;Anti-vaccine;negative;neither
1921;1444926138078273537;0;Pro-vaccine;neutral;neither
1922;1472693342765035520;0;Pro-vaccine;neutral;neither
1923;1469024728090353668;0;Pro-vaccine;positive;neither
1924;1477100024765026306;1;Anti-vaccine;positive;neither
1925;1483961081869611008;0;Pro-vaccine;positive;neither
1926;1457291460038979589;0;Pro-vaccine;positive;offensive_language
1927;1478881273523458053;1;Anti-vaccine;positive;offensive_language
1928;1436008260839092224;0;Pro-vaccine;positive;neither
1929;1451997655765245952;0;Pro-vaccine;negative;neither
1930;1462711485701009411;1;Anti-vaccine;negative;neither
1931;1476303524745162753;0;Pro-vaccine;neutral;neither
1932;1509645662048206858;1;Anti-vaccine;neutral;neither
1933;1507462811898695682;0;Pro-vaccine;neutral;neither
1934;1499355814309801985;0;Pro-vaccine;negative;neither
1935;1458248415024984070;1;Anti-vaccine;neutral;neither
1936;1460273273640472577;1;Anti-vaccine;negative;neither
1937;1469438364684324877;0;Pro-vaccine;negative;neither
1938;1448557724288040961;0;Pro-vaccine;negative;neither
1939;1468940157688721411;1;Unsure about the vaccine;negative;neither
1940;1444934572559388677;0;Pro-vaccine;neutral;neither
1941;1445442639650705409;0;Pro-vaccine;negative;neither
1942;1475245113869627392;1;Pro-vaccine;negative;neither
1943;1459526847507668994;0;Pro-vaccine;negative;neither
1944;1446444671476056067;1;Anti-vaccine;negative;neither
1945;1441071757411053572;1;Anti-vaccine;neutral;offensive_language
1946;1489419997071896578;0;Pro-vaccine;neutral;offensive_language
1947;1482013662130880516;1;Unsure about the vaccine;negative;neither
1948;1451569981968224264;0;Unsure about the vaccine;negative;offensive_language
1949;1465765555856719875;0;Pro-vaccine;neutral;neither
1950;1506901313518542853;1;Unsure about the vaccine;negative;neither
1951;1444244670490431492;0;Pro-vaccine;positive;neither
1952;1489206749609484292;0;Unsure about the vaccine;negative;neither
1953;1506308924756185097;0;Unsure about the vaccine;negative;neither
1954;1454546128632942594;0;Pro-vaccine;positive;offensive_language
1955;1473254615848296451;0;Pro-vaccine;negative;neither
1956;1451173060233478150;0;Pro-vaccine;positive;neither
1957;1467537191433912329;0;Unsure about the vaccine;neutral;neither
1958;1509218923358699523;1;Unsure about the vaccine;neutral;neither
1959;1469518703460958210;1;Anti-vaccine;negative;offensive_language
1960;1477106092203204610;0;Pro-vaccine;neutral;neither
1961;1447792433497051139;1;Anti-vaccine;neutral;neither
1962;1453719836769595393;1;Anti-vaccine;negative;neither
1963;1452567529780559873;0;Pro-vaccine;negative;neither
1964;1500362535861723139;0;Pro-vaccine;positive;neither
1965;1439739460858654721;1;Anti-vaccine;neutral;neither
1966;1497598305173323780;0;Anti-vaccine;positive;offensive_language
1967;1436259047473393674;0;Pro-vaccine;neutral;neither
1968;1465385314222960646;0;Unsure about the vaccine;neutral;neither
1969;1463620948406398978;0;Pro-vaccine;neutral;hate_speech
1970;1445044678013947909;0;Unsure about the vaccine;negative;neither
1971;1454495126097641477;0;Pro-vaccine;positive;neither
1972;1495825342963097600;0;Pro-vaccine;negative;neither
1973;1469030615785873418;1;Pro-vaccine;neutral;neither
1974;1492934141809250307;0;Unsure about the vaccine;positive;neither
1975;1498524167821578243;0;Pro-vaccine;positive;offensive_language
1976;1447958767903993857;0;Unsure about the vaccine;negative;neither
1977;1488538527268749326;1;Anti-vaccine;neutral;neither
1978;1472589087404175364;0;Pro-vaccine;negative;neither
1979;1447404076568702979;0;Pro-vaccine;negative;neither
1980;1474451384867201024;1;Anti-vaccine;neutral;neither
1981;1452716147955023873;0;Pro-vaccine;positive;neither
1982;1501157426908778499;0;Anti-vaccine;negative;offensive_language
1983;1438255111868923907;0;Pro-vaccine;neutral;neither
1984;1481083098570063872;1;Anti-vaccine;neutral;neither
1985;1488187729674633216;0;Pro-vaccine;positive;neither
