;tweetid;cretaed_at;category;senti;hate
957;1245339250406510592;Wed Apr 01 13:16:29 +0000 2020;conspiracy;negative;neither
958;1245381677821693952;Wed Apr 01 16:05:04 +0000 2020;true prevention;positive;neither
959;1245434871431880704;Wed Apr 01 19:36:27 +0000 2020;conspiracy;positive;neither
960;1245670163350872064;Thu Apr 02 11:11:25 +0000 2020;conspiracy;negative;offensive_language
961;1245689245122981889;Thu Apr 02 12:27:14 +0000 2020;conspiracy;positive;neither
962;1245697896726421504;Thu Apr 02 13:01:37 +0000 2020;conspiracy;negative;neither
963;1245749188672929792;Thu Apr 02 16:25:26 +0000 2020;calling out or correction;negative;neither
964;1245750338658975753;Thu Apr 02 16:30:00 +0000 2020;calling out or correction;positive;neither
965;1245759174161694721;Thu Apr 02 17:05:06 +0000 2020;true prevention;positive;neither
966;1245796896054132736;Thu Apr 02 19:35:00 +0000 2020;calling out or correction;positive;hate_speech
967;1245812913140629504;Thu Apr 02 20:38:39 +0000 2020;calling out or correction;negative;offensive_language
968;1245814639407050760;Thu Apr 02 20:45:30 +0000 2020;true public health response;positive;hate_speech
969;1245828135192424455;Thu Apr 02 21:39:08 +0000 2020;calling out or correction;negative;neither
970;1245874150587146247;Fri Apr 03 00:41:59 +0000 2020;conspiracy;negative;neither
971;1245974647742423045;Fri Apr 03 07:21:19 +0000 2020;conspiracy;neutral;offensive_language
972;1246035544858980352;Fri Apr 03 11:23:18 +0000 2020;fake cure;neutral;neither
973;1246037538638356480;Fri Apr 03 11:31:14 +0000 2020;conspiracy;negative;neither
974;1246049102195904512;Fri Apr 03 12:17:11 +0000 2020;conspiracy;negative;neither
975;1246069247580737536;Fri Apr 03 13:37:14 +0000 2020;news;neutral;neither
976;1246070733161332736;Fri Apr 03 13:43:08 +0000 2020;news;neutral;neither
977;1246074145747521536;Fri Apr 03 13:56:41 +0000 2020;calling out or correction;positive;neither
978;1246074296394342401;Fri Apr 03 13:57:17 +0000 2020;calling out or correction;negative;neither
979;1246081017141547008;Fri Apr 03 14:24:00 +0000 2020;calling out or correction;negative;neither
980;1246090340282634240;Fri Apr 03 15:01:03 +0000 2020;true public health response;negative;neither
981;1246120371780231170;Fri Apr 03 17:00:23 +0000 2020;calling out or correction;neutral;neither
982;1246123542523129856;Fri Apr 03 17:12:59 +0000 2020;conspiracy;neutral;neither
983;1246142515515809792;Fri Apr 03 18:28:22 +0000 2020;conspiracy;negative;neither
984;1246241575467978752;Sat Apr 04 01:02:00 +0000 2020;calling out or correction;negative;neither
985;1246332318836338688;Sat Apr 04 07:02:35 +0000 2020;conspiracy;negative;neither
986;1246349166915104768;Sat Apr 04 08:09:32 +0000 2020;conspiracy;negative;neither
987;1246396108474966016;Sat Apr 04 11:16:03 +0000 2020;conspiracy;negative;neither
988;1246452042681516034;Sat Apr 04 14:58:19 +0000 2020;conspiracy;negative;neither
989;1246615739835928576;Sun Apr 05 01:48:48 +0000 2020;conspiracy;negative;neither
990;1246784967666884608;Sun Apr 05 13:01:15 +0000 2020;conspiracy;negative;neither
991;1246808666281574401;Sun Apr 05 14:35:25 +0000 2020;calling out or correction;neutral;offensive_language
992;1246890808621412352;Sun Apr 05 20:01:49 +0000 2020;conspiracy;negative;neither
993;1246905431298936832;Sun Apr 05 20:59:55 +0000 2020;calling out or correction;negative;neither
994;1246952140997709824;Mon Apr 06 00:05:32 +0000 2020;conspiracy;negative;neither
995;1247106231044575238;Mon Apr 06 10:17:50 +0000 2020;calling out or correction;negative;neither
996;1247160695533133824;Mon Apr 06 13:54:15 +0000 2020;calling out or correction;negative;neither
997;1247180567730364423;Mon Apr 06 15:13:13 +0000 2020;calling out or correction;negative;neither
998;1247185675696214016;Mon Apr 06 15:33:31 +0000 2020;calling out or correction;negative;neither
999;1247236362102661126;Mon Apr 06 18:54:55 +0000 2020;calling out or correction;negative;neither
1000;1247240895520485383;Mon Apr 06 19:12:56 +0000 2020;calling out or correction;neutral;neither
1001;1247289606774521856;Mon Apr 06 22:26:30 +0000 2020;politics;neutral;neither
1002;1247337500315705344;Tue Apr 07 01:36:49 +0000 2020;calling out or correction;negative;neither
1003;1247423689789853697;Tue Apr 07 07:19:18 +0000 2020;conspiracy;positive;neither
1004;1247463970400804864;Tue Apr 07 09:59:21 +0000 2020;calling out or correction;negative;offensive_language
1005;1247540122020499457;Tue Apr 07 15:01:57 +0000 2020;calling out or correction;negative;neither
1006;1247544997966200832;Tue Apr 07 15:21:20 +0000 2020;true public health response;negative;neither
1007;1247551020823166983;Tue Apr 07 15:45:16 +0000 2020;calling out or correction;negative;hate_speech
1008;1247580788557664256;Tue Apr 07 17:43:33 +0000 2020;true public health response;negative;neither
1009;1247616941159669761;Tue Apr 07 20:07:13 +0000 2020;calling out or correction;negative;neither
1010;1247619754728316935;Tue Apr 07 20:18:23 +0000 2020;sarcasm or satire;positive;neither
1011;1247667770940153858;Tue Apr 07 23:29:11 +0000 2020;false fact or prevention;positive;neither
1012;1247879738342899712;Wed Apr 08 13:31:28 +0000 2020;politics;positive;neither
1013;1247880265122209792;Wed Apr 08 13:33:34 +0000 2020;sarcasm or satire;negative;neither
1014;1247937719843471360;Wed Apr 08 17:21:52 +0000 2020;commercial activity or promotion;negative;neither
1015;1247954864484700160;Wed Apr 08 18:30:00 +0000 2020;false fact or prevention;positive;neither
1016;1247968143097704449;Wed Apr 08 19:22:46 +0000 2020;calling out or correction;negative;hate_speech
1017;1248010996137865217;Wed Apr 08 22:13:03 +0000 2020;conspiracy;negative;neither
1018;1248100111143571456;Thu Apr 09 04:07:09 +0000 2020;calling out or correction;neutral;neither
1019;1248166413484699648;Thu Apr 09 08:30:37 +0000 2020;conspiracy;neutral;offensive_language
1020;1248231499746312192;Thu Apr 09 12:49:15 +0000 2020;sarcasm or satire;negative;offensive_language
1021;1248256985100845057;Thu Apr 09 14:30:31 +0000 2020;calling out or correction;negative;neither
1022;1248258112898940930;Thu Apr 09 14:35:00 +0000 2020;true prevention;negative;offensive_language
1023;1248373923210645509;Thu Apr 09 22:15:11 +0000 2020;conspiracy;positive;neither
1024;1248422398312890369;Fri Apr 10 01:27:48 +0000 2020;true public health response;positive;neither
1025;1248507735433293824;Fri Apr 10 07:06:54 +0000 2020;politics;negative;neither
1026;1248605190455877634;Fri Apr 10 13:34:10 +0000 2020;conspiracy;negative;hate_speech
1027;1248656710136295424;Fri Apr 10 16:58:53 +0000 2020;calling out or correction;negative;neither
1028;1248667327975108609;Fri Apr 10 17:41:04 +0000 2020;calling out or correction;negative;neither
1029;1248692142752452608;Fri Apr 10 19:19:41 +0000 2020;false fact or prevention;negative;neither
1030;1248730267302363141;Fri Apr 10 21:51:10 +0000 2020;conspiracy;negative;offensive_language
1031;1248747650108674048;Fri Apr 10 23:00:15 +0000 2020;conspiracy;neutral;neither
1032;1248756439713079296;Fri Apr 10 23:35:10 +0000 2020;conspiracy;positive;neither
1033;1248758617496408064;Fri Apr 10 23:43:49 +0000 2020;conspiracy;neutral;neither
1034;1248760000278716416;Fri Apr 10 23:49:19 +0000 2020;conspiracy;neutral;offensive_language
1035;1248766581942800389;Sat Apr 11 00:15:28 +0000 2020;conspiracy;neutral;neither
1036;1248823005414711296;Sat Apr 11 03:59:41 +0000 2020;ambiguous or hard to classify;neutral;neither
1037;1248840898240065538;Sat Apr 11 05:10:47 +0000 2020;conspiracy;negative;neither
1038;1248898286703927297;Sat Apr 11 08:58:49 +0000 2020;calling out or correction;positive;neither
1039;1248981393557733376;Sat Apr 11 14:29:03 +0000 2020;true public health response;negative;neither
1040;1249075173808132097;Sat Apr 11 20:41:42 +0000 2020;conspiracy;positive;neither
1041;1249342508041220097;Sun Apr 12 14:24:00 +0000 2020;calling out or correction;positive;neither
1042;1249378182274449410;Sun Apr 12 16:45:45 +0000 2020;conspiracy;negative;neither
1043;1249411628455657477;Sun Apr 12 18:58:39 +0000 2020;sarcasm or satire;neutral;offensive_language
1044;1249472286526042112;Sun Apr 12 22:59:41 +0000 2020;conspiracy;negative;neither
1045;1249575128888799233;Mon Apr 13 05:48:21 +0000 2020;conspiracy;negative;neither
1046;1249765870177583106;Mon Apr 13 18:26:17 +0000 2020;news;positive;neither
1047;1249797065762385920;Mon Apr 13 20:30:15 +0000 2020;true public health response;negative;neither
1048;1249798286472511488;Mon Apr 13 20:35:06 +0000 2020;calling out or correction;positive;offensive_language
1049;1249804633767280642;Mon Apr 13 21:00:19 +0000 2020;calling out or correction;positive;neither
1050;1249830582118301696;Mon Apr 13 22:43:26 +0000 2020;conspiracy;negative;neither
1051;1249850343661260801;Tue Apr 14 00:01:57 +0000 2020;conspiracy;neutral;neither
1052;1249988535588970498;Tue Apr 14 09:11:05 +0000 2020;calling out or correction;negative;neither
1053;1250054449407520768;Tue Apr 14 13:33:00 +0000 2020;calling out or correction;positive;neither
1054;1250170666168524800;Tue Apr 14 21:14:48 +0000 2020;politics;negative;neither
1055;1250170744300068864;Tue Apr 14 21:15:07 +0000 2020;true public health response;positive;neither
1056;1250195724458844160;Tue Apr 14 22:54:22 +0000 2020;conspiracy;neutral;neither
1057;1250334807352938499;Wed Apr 15 08:07:02 +0000 2020;conspiracy;negative;neither
1058;1250419870493290496;Wed Apr 15 13:45:03 +0000 2020;calling out or correction;negative;hate_speech
1059;1250428897524506630;Wed Apr 15 14:20:55 +0000 2020;calling out or correction;positive;neither
1060;1250467579988258819;Wed Apr 15 16:54:38 +0000 2020;conspiracy;positive;neither
1061;1250470555288920066;Wed Apr 15 17:06:27 +0000 2020;calling out or correction;positive;neither
1062;1250650124088295425;Thu Apr 16 05:00:00 +0000 2020;calling out or correction;neutral;neither
1063;1250774756128931843;Thu Apr 16 13:15:14 +0000 2020;calling out or correction;negative;neither
1064;1250799912838664193;Thu Apr 16 14:55:12 +0000 2020;true public health response;negative;offensive_language
1065;1250804003878862848;Thu Apr 16 15:11:27 +0000 2020;true public health response;neutral;neither
1066;1250904562120220675;Thu Apr 16 21:51:02 +0000 2020;sarcasm or satire;neutral;neither
1067;1250904692470808583;Thu Apr 16 21:51:34 +0000 2020;true prevention;positive;neither
1068;1250914868741287936;Thu Apr 16 22:32:00 +0000 2020;calling out or correction;negative;neither
1069;1251010455797104640;Fri Apr 17 04:51:49 +0000 2020;conspiracy;positive;neither
1070;1251120022799314945;Fri Apr 17 12:07:12 +0000 2020;conspiracy;negative;offensive_language
1071;1251542260283400195;Sat Apr 18 16:05:02 +0000 2020;calling out or correction;negative;neither
1072;1251768757086715904;Sun Apr 19 07:05:03 +0000 2020;calling out or correction;positive;neither
1073;1251806505483067395;Sun Apr 19 09:35:03 +0000 2020;calling out or correction;positive;neither
1074;1251843268062609408;Sun Apr 19 12:01:07 +0000 2020;calling out or correction;negative;neither
1075;1251844258132353024;Sun Apr 19 12:05:03 +0000 2020;true prevention;negative;neither
1076;1251964389776928769;Sun Apr 19 20:02:25 +0000 2020;conspiracy;neutral;neither
1077;1251974280176234497;Sun Apr 19 20:41:43 +0000 2020;conspiracy;negative;hate_speech
1078;1252292786474409984;Mon Apr 20 17:47:21 +0000 2020;conspiracy;negative;neither
1079;1252391387833630733;Tue Apr 21 00:19:09 +0000 2020;conspiracy;negative;neither
1080;1252556158134444032;Tue Apr 21 11:13:54 +0000 2020;conspiracy;positive;neither
1081;1252595817174765568;Tue Apr 21 13:51:29 +0000 2020;calling out or correction;negative;neither
1082;1252607867179405312;Tue Apr 21 14:39:22 +0000 2020;calling out or correction;negative;neither
1083;1252618620225630212;Tue Apr 21 15:22:06 +0000 2020;calling out or correction;positive;neither
1084;1252958102703321088;Wed Apr 22 13:51:05 +0000 2020;politics;neutral;neither
1085;1252976271119790080;Wed Apr 22 15:03:16 +0000 2020;calling out or correction;neutral;neither
1086;1252979188258222080;Wed Apr 22 15:14:52 +0000 2020;calling out or correction;negative;hate_speech
1087;1252979774957502464;Wed Apr 22 15:17:12 +0000 2020;news;neutral;neither
1088;1253033894510641153;Wed Apr 22 18:52:15 +0000 2020;conspiracy;negative;neither
1089;1253240371586326528;Thu Apr 23 08:32:43 +0000 2020;conspiracy;positive;neither
1090;1253281235985502209;Thu Apr 23 11:15:06 +0000 2020;conspiracy;positive;hate_speech
1091;1253300739369250818;Thu Apr 23 12:32:36 +0000 2020;calling out or correction;negative;neither
1092;1253407941924798465;Thu Apr 23 19:38:35 +0000 2020;calling out or correction;neutral;offensive_language
1093;1253453053073776640;Thu Apr 23 22:37:50 +0000 2020;calling out or correction;negative;hate_speech
1094;1253460561410449408;Thu Apr 23 23:07:40 +0000 2020;conspiracy;negative;neither
1095;1253549088307417089;Fri Apr 24 04:59:27 +0000 2020;conspiracy;negative;offensive_language
1096;1253579202076577797;Fri Apr 24 06:59:06 +0000 2020;fake cure;neutral;neither
1097;1253626306882875397;Fri Apr 24 10:06:17 +0000 2020;calling out or correction;negative;neither
1098;1253637187817689091;Fri Apr 24 10:49:31 +0000 2020;calling out or correction;negative;neither
1099;1253689122138529793;Fri Apr 24 14:15:53 +0000 2020;sarcasm or satire;negative;neither
1100;1253718542186360832;Fri Apr 24 16:12:48 +0000 2020;sarcasm or satire;negative;neither
1101;1253725200174153730;Fri Apr 24 16:39:15 +0000 2020;politics;positive;neither
1102;1253796264090628096;Fri Apr 24 21:21:38 +0000 2020;sarcasm or satire;negative;hate_speech
1103;1253849497777639426;Sat Apr 25 00:53:10 +0000 2020;politics;negative;offensive_language
1104;1253887299336708096;Sat Apr 25 03:23:22 +0000 2020;sarcasm or satire;positive;neither
1105;1253919973623250944;Sat Apr 25 05:33:13 +0000 2020;conspiracy;positive;neither
1106;1253950914206904320;Sat Apr 25 07:36:09 +0000 2020;calling out or correction;neutral;neither
1107;1253969147416829955;Sat Apr 25 08:48:37 +0000 2020;calling out or correction;negative;neither
1108;1254014675928440832;Sat Apr 25 11:49:31 +0000 2020;conspiracy;negative;neither
1109;1254056227832762370;Sat Apr 25 14:34:38 +0000 2020;conspiracy;negative;neither
1110;1254217312367976453;Sun Apr 26 01:14:44 +0000 2020;politics;positive;neither
1111;1254254686774849536;Sun Apr 26 03:43:14 +0000 2020;conspiracy;negative;neither
1112;1254344047541567491;Sun Apr 26 09:38:20 +0000 2020;ambiguous or hard to classify;negative;hate_speech
1113;1254513814680133633;Sun Apr 26 20:52:55 +0000 2020;conspiracy;neutral;neither
1114;1254551266925015043;Sun Apr 26 23:21:45 +0000 2020;conspiracy;negative;neither
1115;1254574886090989568;Mon Apr 27 00:55:36 +0000 2020;conspiracy;negative;neither
1116;1254860389256278018;Mon Apr 27 19:50:05 +0000 2020;conspiracy;negative;neither
1117;1254920346798624773;Mon Apr 27 23:48:20 +0000 2020;irrelevant;positive;offensive_language
1118;1254920781638893568;Mon Apr 27 23:50:04 +0000 2020;politics;positive;neither
1119;1254968580011167746;Tue Apr 28 03:00:00 +0000 2020;true public health response;neutral;neither
1120;1255119577152798720;Tue Apr 28 13:00:00 +0000 2020;true public health response;negative;neither
1121;1255255335339790336;Tue Apr 28 21:59:28 +0000 2020;conspiracy;negative;offensive_language
1122;1255630966820868096;Wed Apr 29 22:52:05 +0000 2020;ambiguous or hard to classify;neutral;offensive_language
1123;1255693798278959104;Thu Apr 30 03:01:45 +0000 2020;conspiracy;positive;neither
1124;1255917511373139972;Thu Apr 30 17:50:43 +0000 2020;conspiracy;negative;neither
1125;1256044506790666242;Fri May 01 02:15:21 +0000 2020;politics;negative;neither
1126;1256070359314505729;Fri May 01 03:58:04 +0000 2020;politics;negative;neither
1127;1256072277780766720;Fri May 01 04:05:42 +0000 2020;conspiracy;negative;neither
1128;1256074081314705408;Fri May 01 04:12:52 +0000 2020;news;positive;neither
1129;1256083307126837259;Fri May 01 04:49:31 +0000 2020;news;negative;neither
1130;1256084578525200385;Fri May 01 04:54:35 +0000 2020;irrelevant;positive;neither
1131;1256104354995527681;Fri May 01 06:13:10 +0000 2020;true prevention;positive;offensive_language
1132;1256112715883479046;Fri May 01 06:46:23 +0000 2020;false fact or prevention;neutral;neither
1133;1256119481350467584;Fri May 01 07:13:16 +0000 2020;true prevention;neutral;neither
1134;1256131305680633856;Fri May 01 08:00:15 +0000 2020;conspiracy;neutral;offensive_language
1135;1256168748073005062;Fri May 01 10:29:02 +0000 2020;calling out or correction;negative;neither
