;tweetid;stance;temporal;hate;sentiment
2177;1493926544598880259;deny;future;offensive_language;negative
2178;1493932705922359299;deny;future;neither;negative
2179;1493934456243200006;deny;present;offensive_language;negative
2180;1493942031529529344;deny;present;neither;negative
2181;1493949967903379457;deny;future;neither;neutral
2182;1493960319374405638;deny;future;offensive_language;negative
2183;1493961840140894210;deny;past;neither;negative
2184;1493963669939572742;deny;future;neither;negative
2185;1493964887327920130;deny;future;neither;negative
2186;1493977306053943301;deny;present;offensive_language;positive
2187;1493988616296620043;deny;present;neither;negative
2188;1493990077814296577;deny;present;offensive_language;negative
2189;1493992602567389192;deny;past;neither;negative
2190;1493994070049529866;deny;present;neither;negative
2191;1494014655567650818;deny;future;neither;negative
2192;1494015705410383876;deny;future;offensive_language;positive
2193;1494031483241181188;deny;present;offensive_language;positive
2194;1494032376091279360;deny;present;neither;negative
2195;1494035657085313030;deny;future;neither;neutral
2196;1494036669107949574;deny;present;neither;negative
2197;1494038007195717633;deny;future;neither;neutral
2198;1494073447156117505;deny;present;neither;negative
2199;1494082857190543366;deny;present;neither;positive
2200;1494090190142332932;deny;present;neither;positive
2201;1494090932265836548;deny;past;neither;negative
2202;1494102796400054278;deny;present;offensive_language;positive
2203;1494116519269347329;deny;present;neither;neutral
2204;1494128390957191171;deny;future;neither;negative
2205;1494128812493266947;deny;past;offensive_language;negative
2206;1494137843223916544;deny;past;offensive_language;positive
2207;1494137988615327745;deny;future;neither;negative
2208;1494141265604186114;deny;future;neither;negative
2209;1494143781469310981;deny;present;neither;negative
2210;1494149649107537922;deny;future;hate_speech;negative
2211;1494155919642415106;deny;past;neither;negative
2212;1494187563841560585;deny;future;neither;negative
2213;1494197684370030595;deny;future;neither;negative
2214;1494202854176747521;deny;future;neither;negative
2215;1494225723522883584;deny;future;neither;negative
2216;1494232003620835328;deny;present;neither;neutral
2217;1494237258941095936;deny;future;neither;positive
2218;1494242108827648005;deny;future;neither;negative
2219;1494256296228446210;deny;present;neither;negative
2220;1494275384636055554;deny;future;neither;negative
2221;1494276242777907200;deny;future;offensive_language;negative
2222;1494290346632753154;deny;future;neither;positive
2223;1494319631854551055;deny;future;neither;positive
2224;1494332301085270019;deny;present;offensive_language;positive
2225;1494335168248573962;deny;present;neither;neutral
2226;1494345281655214086;deny;past;offensive_language;negative
2227;1494358243438518290;deny;present;offensive_language;negative
2228;1494362310860627988;deny;future;neither;negative
2229;1494364391743148033;deny;future;neither;neutral
2230;1494367729792466950;deny;present;neither;neutral
2231;1494380174934224900;deny;present;neither;negative
2232;1494398242775253000;deny;past;offensive_language;negative
2233;1494401783577280512;deny;past;neither;negative
2234;1494406570578485250;deny;past;offensive_language;neutral
2235;1494426948025544718;deny;future;offensive_language;negative
2236;1494443281568223232;deny;future;neither;neutral
2237;1494466586677112839;deny;future;neither;negative
2238;1494495329840156676;deny;past;neither;negative
2239;1494501569718628354;deny;future;offensive_language;positive
2240;1494505083832254470;deny;present;neither;neutral
2241;1494513358573289472;deny;present;neither;negative
2242;1494552472861528073;deny;future;neither;negative
2243;1494578467412848641;deny;future;neither;positive
2244;1494615158584270851;deny;future;offensive_language;positive
2245;1494621230875521024;deny;present;offensive_language;negative
2246;1494643926782906395;deny;future;neither;negative
2247;1494655543142723587;deny;past;neither;negative
2248;1494656983944859649;deny;future;offensive_language;negative
2249;1494661861941280773;deny;past;offensive_language;negative
2250;1494669442923511809;deny;future;neither;negative
2251;1494675035621052420;deny;past;offensive_language;negative
2252;1494675518410661892;deny;future;offensive_language;negative
2253;1494675894748602373;deny;past;offensive_language;negative
2254;1494676626851999750;deny;past;offensive_language;neutral
2255;1494699766026055684;deny;past;neither;negative
2256;1494717369364762627;deny;past;offensive_language;negative
2257;1494733978313629699;deny;past;neither;negative
2258;1494736329443315716;deny;past;neither;positive
2259;1494751907096805379;deny;future;neither;negative
2260;1494759238354276357;deny;future;neither;negative
2261;1494770145205571594;deny;future;neither;negative
2262;1494777997010010114;deny;present;neither;negative
2263;1494811824054681601;deny;past;neither;positive
2264;1494856782912630791;deny;present;neither;positive
2265;1494886567386701827;deny;future;offensive_language;positive
2266;1494889797143433217;deny;future;neither;negative
2267;1494949330599526401;deny;past;offensive_language;negative
2268;1494964487618764800;deny;future;offensive_language;negative
2269;1494977285023223808;deny;past;neither;neutral
2270;1494979315829727233;deny;present;neither;negative
2271;1494995304181026819;deny;future;offensive_language;negative
2272;1494997370962128896;deny;future;offensive_language;negative
2273;1495005869947428868;deny;future;neither;neutral
2274;1495006919689490434;deny;present;neither;negative
2275;1495008879683547139;deny;future;neither;neutral
2276;1495040425048125446;deny;future;neither;neutral
2277;1495040967522533383;deny;present;offensive_language;negative
2278;1495045827965902848;deny;present;neither;neutral
2279;1495070859949744131;deny;future;neither;negative
2280;1495081250687705090;deny;past;neither;positive
2281;1495117045754568705;deny;present;offensive_language;negative
2282;1495127262626209794;deny;present;neither;positive
2283;1495152267858780162;deny;past;offensive_language;neutral
2284;1495212401456824320;deny;future;neither;negative
2285;1495215180606689281;deny;present;neither;neutral
2286;1495275307074408448;deny;past;neither;positive
2287;1495290612492341249;deny;past;offensive_language;positive
2288;1495318195015938048;deny;past;neither;positive
2289;1495321678150344713;deny;future;neither;positive
2290;1495343808103567362;deny;past;offensive_language;positive
2291;1495345537310248962;deny;future;neither;neutral
2292;1495351701980827649;deny;past;neither;neutral
2293;1495360101909213189;deny;present;neither;neutral
2294;1495371932132249602;deny;past;neither;negative
2295;1495389426616348674;deny;present;neither;neutral
2296;1495389640311906308;deny;present;offensive_language;negative
2297;1495394694699917313;deny;future;offensive_language;neutral
2298;1495396980696231939;deny;past;offensive_language;negative
2299;1495472118020014081;deny;past;neither;negative
2300;1495482411429376007;deny;past;offensive_language;negative
2301;1495491659009867784;deny;future;neither;negative
2302;1495501056750538752;deny;present;neither;neutral
2303;1495503568614395904;deny;present;hate_speech;negative
2304;1495623527122325504;deny;future;neither;negative
2305;1495641140393033732;deny;past;offensive_language;negative
2306;1495645259207958530;deny;future;neither;negative
2307;1495650529225187328;deny;present;neither;positive
2308;1495675609107816452;deny;past;neither;positive
2309;1495683497566027776;deny;present;neither;negative
2310;1495723586237177860;deny;present;neither;negative
2311;1495758866876964867;deny;present;hate_speech;positive
2312;1495764503648210944;deny;present;offensive_language;negative
2313;1495782443378524163;deny;past;offensive_language;negative
2314;1495833081521000450;deny;past;neither;negative
2315;1495840746838142978;deny;past;neither;neutral
2316;1495886564685144072;deny;present;neither;negative
2317;1495907600516493315;deny;present;neither;positive
2318;1495913068416622595;deny;present;neither;negative
2319;1496012324829814784;deny;present;offensive_language;negative
2320;1496019368274243589;deny;past;neither;neutral
2321;1496087499218821125;deny;past;neither;negative
2322;1496122979385761793;deny;present;neither;negative
2323;1496142286903775257;deny;past;neither;negative
2324;1496168315034681344;deny;past;offensive_language;negative
2325;1496213546673352707;deny;present;neither;negative
2326;1496218063091478529;deny;past;neither;negative
2327;1496223120805535746;deny;present;neither;negative
2328;1496238129548005376;deny;present;neither;negative
2329;1496244613321003013;deny;present;neither;negative
2330;1496279525054992389;deny;present;offensive_language;positive
2331;1496284850071953420;deny;present;neither;positive
2332;1496286950067744771;deny;present;neither;neutral
2333;1496303324970483712;deny;present;neither;positive
2334;1496353514108370944;deny;present;neither;positive
2335;1496364973232173057;deny;present;neither;neutral
2336;1496431772107780099;deny;present;neither;neutral
2337;1496450201858490370;deny;past;offensive_language;positive
2338;1496463298811908101;deny;present;neither;negative
2339;1496481524790796288;deny;present;offensive_language;positive
2340;1496483332498067458;deny;present;offensive_language;negative
2341;1496483850926632971;deny;present;offensive_language;negative
2342;1496510814664208389;deny;present;offensive_language;negative
2343;1496588145579732994;deny;past;offensive_language;positive
2344;1496591306839187457;deny;past;offensive_language;negative
2345;1496600520802254848;deny;past;neither;negative
2346;1496607996482396171;deny;present;neither;negative
2347;1496608251143671814;deny;past;offensive_language;negative
2348;1496608516488015872;deny;past;offensive_language;positive
2349;1496619018886647808;deny;present;neither;negative
2350;1496624430595850241;deny;present;neither;negative
2351;1496656248346976257;deny;past;neither;neutral
2352;1496658155870343169;deny;past;neither;negative
2353;1496675269184303105;deny;past;neither;negative
2354;1496688248113885189;deny;present;offensive_language;negative
2355;1496726793805574144;deny;present;offensive_language;neutral
2356;1496740832568766465;deny;past;neither;negative
2357;1496741020243013639;deny;present;offensive_language;positive
2358;1496755603280379910;deny;present;neither;negative
2359;1496761115988361217;deny;past;offensive_language;negative
2360;1496837126754910209;deny;present;neither;neutral
2361;1496849387506577411;deny;past;neither;positive
2362;1496866680299048966;deny;past;neither;negative
2363;1496866754051522564;deny;present;neither;negative
