;tweetid;topic;stance;hate;sentiment
1473;1204484647981342725;4;1.0;offensive_language;positive
1474;1205192055405723648;1;1.0;neither;positive
1475;1203316444706029568;1;0.0;neither;positive
1476;1205535618870190081;4;1.0;neither;negative
1477;1205074748524417026;1;1.0;neither;positive
1478;1201057213944619009;1;1.0;neither;negative
1479;1204025068705193984;5;1.0;neither;positive
1480;1204634200105603073;1;1.0;offensive_language;neutral
1481;1204775494207582209;2;1.0;neither;positive
1482;1201031645983379457;2;1.0;neither;positive
1483;1203004681007632386;2;1.0;offensive_language;negative
1484;1204568388099547136;1;1.0;neither;neutral
1485;1201066531830022145;1;1.0;neither;positive
1486;1203099811538337792;2;1.0;offensive_language;negative
1487;1204264565845975041;1;1.0;neither;positive
1488;1200950459634049026;4;1.0;neither;negative
1489;1203859126637539335;1;1.0;neither;negative
1490;1205214155537436672;1;1.0;hate_speech;positive
1491;1201079836908957697;1;1.0;neither;positive
1492;1201012810005786624;4;1.0;neither;positive
1493;1201008090604351488;1;1.0;offensive_language;positive
1494;1203792368870318081;1;1.0;neither;neutral
1495;1203008804398542849;1;1.0;neither;positive
1496;1205197504511389697;2;1.0;neither;negative
1497;1204223697122258944;2;1.0;neither;positive
1498;1202621095637143552;1;1.0;offensive_language;positive
1499;1202843070288388101;2;1.0;neither;positive
1500;1204354242175107072;2;1.0;offensive_language;positive
1501;1203418330402410496;1;1.0;neither;negative
1502;1200998387308474368;1;1.0;neither;negative
1503;1201041161210810368;1;1.0;neither;negative
1504;1203754682620841984;2;1.0;neither;positive
1505;1205554824722280448;3;1.0;neither;neutral
1506;1203077629307473921;1;0.0;offensive_language;negative
1507;1205470789761404929;2;1.0;neither;negative
1508;1204036998085906432;1;1.0;neither;negative
1509;1205200427068936192;1;1.0;offensive_language;negative
1510;1204768919153709056;4;1.0;neither;positive
1511;1203816582180290560;2;1.0;neither;neutral
1512;1204804322560790529;3;1.0;neither;positive
1513;1204906564106063872;1;1.0;neither;positive
1514;1203490900371861504;5;1.0;offensive_language;negative
1515;1201072936700063744;1;0.0;offensive_language;neutral
1516;1205159544701227008;2;1.0;hate_speech;negative
1517;1204865875251277829;1;1.0;offensive_language;neutral
1518;1205264874860896256;2;1.0;neither;positive
1519;1202304322714902529;1;1.0;neither;positive
1520;1203994579160027136;2;1.0;neither;positive
1521;1201074411782234112;1;0.0;offensive_language;negative
1522;1201049201599275008;1;1.0;neither;positive
1523;1205011608570695681;2;1.0;neither;neutral
1524;1203808206356652033;2;1.0;neither;negative
1525;1203355573246480387;1;0.0;offensive_language;negative
1526;1205519339882860549;1;1.0;neither;neutral
1527;1204774865577771009;1;1.0;neither;positive
1528;1202719522832162816;2;1.0;neither;positive
1529;1201032154374791168;1;1.0;neither;neutral
1530;1200988768351801344;1;1.0;offensive_language;negative
1531;1204208493223448582;1;1.0;hate_speech;negative
1532;1202759340169580544;1;1.0;neither;negative
1533;1201003574169354242;1;1.0;neither;negative
1534;1204022506572656646;2;1.0;neither;positive
1535;1201709844484411392;1;1.0;neither;negative
1536;1204999289409196033;1;1.0;offensive_language;negative
1537;1204404804191215618;3;1.0;neither;negative
1538;1202983539794276354;2;-1.0;offensive_language;negative
1539;1203751009690038274;1;1.0;neither;positive
1540;1202129842545795072;5;1.0;offensive_language;negative
1541;1205453283222941697;1;1.0;neither;positive
1542;1203684634938224640;3;1.0;neither;negative
1543;1204013109972783109;1;1.0;neither;positive
1544;1205128720551489536;2;0.0;offensive_language;positive
1545;1202663867228315654;4;1.0;neither;neutral
1546;1201045173666566144;3;1.0;offensive_language;neutral
1547;1200965296468529153;1;0.0;offensive_language;negative
1548;1205492054559797248;4;1.0;offensive_language;neutral
1549;1204564399320518656;2;1.0;hate_speech;negative
1550;1203435817538076672;1;1.0;offensive_language;positive
1551;1205032907720581120;2;1.0;offensive_language;positive
1552;1205633365807755264;1;1.0;neither;positive
1553;1201054967974580225;2;1.0;neither;negative
1554;1204760393459126272;2;1.0;neither;negative
1555;1205064560157351936;4;1.0;offensive_language;positive
1556;1202614611423293441;2;-1.0;neither;negative
1557;1204126262379319297;1;1.0;hate_speech;neutral
1558;1202474711466295297;1;-1.0;neither;positive
1559;1201069442693619713;4;1.0;neither;positive
1560;1203139005325426688;1;1.0;neither;negative
1561;1205472747964506113;5;1.0;neither;positive
1562;1200954186835382273;4;1.0;offensive_language;negative
1563;1200989303859376131;4;1.0;neither;negative
1564;1200954202605916161;2;1.0;neither;neutral
1565;1202865250313240576;2;1.0;neither;neutral
1566;1205483994508222464;1;0.0;neither;positive
1567;1204134061750525952;2;0.0;offensive_language;neutral
1568;1202155333554229248;1;1.0;neither;positive
1569;1204402162593419269;1;0.0;neither;negative
1570;1202156859043569665;1;1.0;offensive_language;negative
1571;1203900598954995714;1;0.0;neither;negative
1572;1201345185994510336;1;1.0;neither;neutral
1573;1204504168058236933;2;1.0;offensive_language;negative
1574;1204601693167439872;2;1.0;offensive_language;negative
1575;1204142607661699072;3;1.0;offensive_language;negative
1576;1201525043274092545;1;1.0;hate_speech;positive
1577;1204399653699162113;1;-1.0;neither;positive
1578;1204761222853382145;1;1.0;offensive_language;positive
1579;1205054267532435456;2;1.0;neither;positive
1580;1203649983586672640;1;1.0;neither;negative
1581;1205349520537792512;2;1.0;offensive_language;negative
1582;1204944979166031872;1;0.0;neither;positive
1583;1205115436775432193;1;0.0;offensive_language;positive
1584;1201088320048160768;1;0.0;neither;neutral
1585;1201076140863033344;4;1.0;neither;positive
1586;1203104844871061504;1;1.0;offensive_language;positive
1587;1204497261390000128;3;1.0;neither;negative
1588;1202877235704799232;1;0.0;offensive_language;negative
1589;1205292574589751296;2;1.0;offensive_language;positive
1590;1201019405594955777;1;1.0;neither;positive
1591;1205161666415144961;2;1.0;neither;positive
1592;1205159835194576896;1;0.0;offensive_language;positive
1593;1202989629663830017;2;-1.0;neither;positive
1594;1201072781301039104;1;1.0;neither;negative
1595;1201043832080486401;1;1.0;neither;neutral
1596;1201020294258802689;4;1.0;neither;neutral
1597;1205397361201156097;2;1.0;offensive_language;positive
1598;1204160637376638976;5;1.0;neither;negative
1599;1205266213737259009;3;1.0;neither;positive
1600;1205200673756704768;1;1.0;neither;positive
1601;1203299886935900162;3;1.0;neither;positive
1602;1203424518066323459;1;1.0;neither;positive
1603;1204656825548902400;2;1.0;neither;negative
1604;1205183916354809857;1;1.0;neither;positive
1605;1205053087989276673;2;1.0;neither;negative
1606;1203263964911669248;3;1.0;neither;neutral
1607;1200950426067066880;5;1.0;neither;positive
1608;1205037263647850497;2;1.0;offensive_language;negative
1609;1204902431043264512;1;1.0;offensive_language;positive
1610;1205585208516329473;1;1.0;offensive_language;positive
1611;1204553269030338560;4;1.0;neither;negative
1612;1201012002560389121;1;1.0;offensive_language;positive
1613;1204298199487242240;1;1.0;neither;positive
1614;1202766967867936768;2;-1.0;neither;negative
1615;1205524261865230336;1;-1.0;offensive_language;neutral
1616;1205187126154997760;2;1.0;neither;positive
1617;1203526970874716161;1;1.0;neither;positive
1618;1203147957064761344;1;1.0;offensive_language;negative
1619;1201078239189450753;4;0.0;neither;neutral
1620;1204897225924431872;3;1.0;neither;neutral
1621;1203328313286115328;1;1.0;neither;positive
1622;1205341595693916161;1;0.0;neither;negative
1623;1203757679845543937;2;1.0;neither;positive
1624;1201040767839592448;5;1.0;neither;negative
1625;1203087306527330308;1;0.0;offensive_language;positive
1626;1202558592957763584;1;0.0;neither;positive
1627;1202091498348695552;2;-1.0;neither;positive
1628;1202602484474294273;2;-1.0;offensive_language;positive
1629;1201076297839128577;2;1.0;neither;positive
1630;1205556886998863873;1;1.0;neither;neutral
1631;1200928798750863360;2;1.0;offensive_language;negative
1632;1202996839102001155;1;1.0;neither;positive
1633;1203111882590244864;1;0.0;neither;negative
1634;1202609291384872961;2;1.0;offensive_language;positive
1635;1205184806105079808;2;1.0;neither;positive
1636;1203083530672230402;3;-1.0;offensive_language;negative
1637;1200929290684174336;2;0.0;neither;negative
1638;1202952060645326848;1;1.0;offensive_language;positive
1639;1204649457209397248;1;1.0;offensive_language;negative
1640;1201074708302700544;1;0.0;neither;negative
1641;1202604948359385088;1;1.0;offensive_language;negative
1642;1204719486085021698;4;1.0;neither;negative
1643;1204931823043784705;1;1.0;offensive_language;positive
1644;1200982542297567232;2;0.0;neither;negative
1645;1204747274259091456;1;0.0;neither;positive
1646;1204600586580004867;2;1.0;neither;negative
1647;1202016925796061184;1;1.0;neither;negative
1648;1205483277605228544;1;0.0;offensive_language;negative
1649;1205501110691258370;1;1.0;offensive_language;positive
1650;1201049215918641152;1;1.0;neither;positive
1651;1205490120524226560;3;1.0;neither;positive
1652;1201837997374599170;1;-1.0;neither;positive
1653;1204569433966096384;2;1.0;offensive_language;negative
1654;1203573987546025984;1;-1.0;offensive_language;positive
1655;1201060884875038720;1;1.0;neither;negative
1656;1204841547860078593;3;1.0;neither;negative
1657;1204306001291296768;1;1.0;neither;negative
1658;1201033989957439488;5;1.0;hate_speech;negative
1659;1205383163066732546;5;0.0;neither;positive
1660;1201034835923329025;1;0.0;neither;negative
1661;1201041080281513984;3;-1.0;offensive_language;negative
1662;1203505707225669634;2;1.0;neither;negative
1663;1205025500730667008;5;1.0;neither;negative
1664;1200988620762615809;2;1.0;offensive_language;positive
1665;1201837256681644033;1;1.0;neither;positive
1666;1203538213421191169;2;1.0;neither;neutral
1667;1202964634086576133;1;1.0;offensive_language;negative
1668;1202928195919589377;1;-1.0;offensive_language;positive
1669;1204249020534648832;1;1.0;neither;positive
1670;1204907909936627713;2;1.0;neither;positive
1671;1201037172398313472;4;1.0;offensive_language;positive
1672;1205563012641361920;1;1.0;offensive_language;negative
1673;1204743944812290050;3;1.0;neither;neutral
1674;1200995096885387267;2;1.0;neither;negative
1675;1204954757950918656;1;1.0;neither;negative
1676;1204192321115430912;3;1.0;neither;negative
1677;1203140988702773248;1;-1.0;neither;positive
1678;1204532513441402881;2;1.0;neither;positive
1679;1205487537315368961;1;1.0;neither;negative
1680;1205548399291965442;1;1.0;neither;positive
1681;1204254748934918145;1;0.0;offensive_language;positive
1682;1204492328041402368;1;0.0;offensive_language;neutral
1683;1203828422734221313;1;-1.0;offensive_language;positive
1684;1200972800619622400;1;1.0;offensive_language;negative
1685;1201629053570162688;2;1.0;neither;positive
1686;1201080342032969728;1;1.0;neither;positive
1687;1202927527175577601;1;1.0;neither;neutral
1688;1202815244151726085;1;1.0;offensive_language;positive
1689;1204870946600955906;1;1.0;neither;positive
1690;1200973711030902785;3;1.0;neither;positive
1691;1204028672992264199;1;1.0;neither;neutral
1692;1202576095486337024;1;1.0;neither;positive
1693;1202573602601746432;2;1.0;offensive_language;positive
1694;1204249331546689537;1;0.0;neither;negative
1695;1204483652924645376;2;1.0;offensive_language;negative
1696;1204704362968309760;1;1.0;neither;positive
1697;1204723536058712066;1;1.0;neither;neutral
1698;1204506399121661952;1;1.0;offensive_language;positive
1699;1202869150047260673;2;1.0;neither;negative
1700;1203374258921054209;3;1.0;neither;negative
1701;1205507117882519552;3;1.0;neither;neutral
1702;1205007569443598337;2;1.0;offensive_language;negative
1703;1204093683202744320;1;0.0;neither;positive
1704;1201002963713454080;1;1.0;neither;negative
1705;1203199883127115778;2;0.0;neither;positive
1706;1204770750642573313;1;1.0;neither;positive
1707;1204693711768043520;5;1.0;neither;negative
1708;1202186166604308480;2;1.0;neither;positive
1709;1202204503526793216;1;1.0;offensive_language;negative
1710;1203270010992578561;2;1.0;offensive_language;positive
1711;1204869225455767553;1;1.0;offensive_language;positive
1712;1202683352752558087;1;-1.0;offensive_language;positive
1713;1204767113472356357;1;1.0;neither;neutral
1714;1202721170086252544;1;1.0;offensive_language;negative
1715;1203768226796191744;1;1.0;neither;neutral
1716;1204049040523972608;1;1.0;neither;negative
1717;1203352817618030598;2;1.0;offensive_language;negative
1718;1204152036373209090;2;1.0;offensive_language;positive
1719;1200928502725464068;1;0.0;neither;neutral
1720;1204864365113073665;1;1.0;offensive_language;negative
1721;1205241654078328842;2;-1.0;offensive_language;negative
1722;1203619995336396800;3;1.0;neither;positive
1723;1202959868870713345;1;1.0;neither;positive
1724;1205194898170957824;1;1.0;offensive_language;negative
1725;1204802486525030400;1;1.0;neither;positive
1726;1203433965396189185;5;1.0;neither;negative
1727;1205438186786361344;1;1.0;neither;positive
1728;1205078182170447874;1;1.0;offensive_language;positive
1729;1204306618650972160;1;1.0;neither;negative
1730;1200929232274149378;1;0.0;neither;negative
1731;1204396441025814532;1;-1.0;offensive_language;neutral
1732;1205235188764037120;2;1.0;neither;negative
1733;1202029698684993536;2;0.0;neither;negative
1734;1204035073923788800;5;0.0;offensive_language;positive
1735;1205156261530161152;1;1.0;neither;positive
1736;1204169015507091456;1;1.0;neither;positive
1737;1200957285624881153;2;1.0;neither;positive
1738;1205595649611325442;2;-1.0;offensive_language;positive
1739;1202223287100686336;1;1.0;offensive_language;negative
1740;1203360191955247105;3;1.0;neither;negative
1741;1204204607880212481;4;1.0;offensive_language;neutral
1742;1203305692553252869;3;1.0;neither;negative
1743;1204292981878140928;1;1.0;neither;positive
1744;1200930313527943169;5;-1.0;offensive_language;positive
1745;1201961932368072704;2;1.0;neither;positive
1746;1205464121367519233;1;1.0;neither;negative
1747;1203712338991484929;2;1.0;neither;positive
1748;1202915591843176448;1;1.0;neither;neutral
1749;1201044510182002688;1;1.0;neither;negative
1750;1203764304282939392;1;0.0;neither;neutral
1751;1204404555301019648;2;1.0;offensive_language;positive
1752;1204544863745785858;2;1.0;neither;negative
1753;1202921182342864898;4;1.0;offensive_language;neutral
1754;1204854779064635396;2;1.0;neither;negative
1755;1205270021016031234;1;1.0;offensive_language;positive
1756;1201539657848238082;1;0.0;neither;negative
1757;1202960672352591873;1;1.0;neither;positive
1758;1205219318964916225;4;1.0;offensive_language;positive
1759;1200933011719671808;1;1.0;neither;negative
1760;1205136055663505408;1;1.0;neither;negative
1761;1202740544457232384;5;1.0;offensive_language;positive
1762;1204566169388077057;1;1.0;neither;positive
1763;1204844597224062976;2;1.0;neither;positive
1764;1204732838697938945;4;1.0;neither;neutral
1765;1204772649206988801;2;1.0;neither;positive
1766;1204775275642413056;1;0.0;neither;positive
1767;1204401503005491201;2;1.0;offensive_language;positive
1768;1201039379533324288;1;1.0;neither;positive
